Ensembl ID,Entrez ID,Control Gene Expression,Cancer Gene Expression
ENSG00000140262,6938,1896.413793,1863.194444
ENSG00000128849,84952,641.9655172,216.4166667
ENSG00000263155,100820829,1,0.916666667
ENSG00000137878,145781,23.68965517,36.36111111
ENSG00000255529,81488,702.4827586,596.8611111
ENSG00000103569,366,312.9655172,233.5555556
ENSG00000166035,3990,52.82758621,112.1666667
ENSG00000128923,54629,2557.517241,3023.916667
ENSG00000157450,54778,808.7241379,1034.027778
ENSG00000157456,9133,191.7241379,840.5
ENSG00000171989,92483,0.379310345,0.305555556
ENSG00000157470,145773,63.20689655,70
ENSG00000140297,9245,276.1034483,299.3888889
ENSG00000171956,27023,1.206896552,1.138888889
ENSG00000198535,145741,48.24137931,172.1666667
ENSG00000171914,83660,590.862069,351.5555556
ENSG00000140416,7168,21899.06897,3931.333333
ENSG00000103642,114294,697.4827586,791.0833333
ENSG00000166128,51762,1607.965517,882.8888889
ENSG00000138613,83464,689.6206897,550.2222222
ENSG00000140455,9960,1540.172414,2075.694444
ENSG00000197361,283807,244.5517241,30.66666667
ENSG00000028528,6642,3773.241379,3609.888889
ENSG00000157734,79856,208.2758621,96.05555556
ENSG00000103671,9325,745.9310345,936.0833333
ENSG00000180357,23060,1947.62069,1775.777778
ENSG00000241839,80301,1576.586207,581.8333333
ENSG00000166839,348094,521.4827586,276.9444444
ENSG00000186198,123264,11.62068966,2.777777778
ENSG00000234438,390594,3.551724138,0.638888889
ENSG00000074696,51495,3297.724138,3554.722222
ENSG00000074621,9187,345.4482759,389.3611111
ENSG00000103769,8766,5365.586207,6655.277778
ENSG00000166938,115752,877.3793103,936.1111111
ENSG00000169032,5604,1244.344828,1575.861111
ENSG00000174442,55055,373.1034483,827.0555556
ENSG00000137834,4091,529.9310345,612.2777778
ENSG00000166949,4088,4256.655172,5479.25
ENSG00000103599,64799,60.4137931,94.61111111
ENSG00000189227,145853,146.0689655,203.6666667
ENSG00000137764,5607,479.0689655,456.0277778
ENSG00000188779,390598,35.82758621,34.69444444
ENSG00000033800,8554,883.137931,780.5
ENSG00000169018,10116,2250.827586,2269.222222
ENSG00000103647,10391,187.7241379,35.58333333
ENSG00000258484,246777,39.89655172,64.88888889
ENSG00000255346,79400,50.48275862,42.69444444
ENSG00000138604,26035,520.7241379,669.0277778
ENSG00000137819,54852,217.7931034,168.3055556
ENSG00000137807,9493,272.2758621,950.4166667
ENSG00000137818,6176,40140.37931,38599.41667
ENSG00000137821,54839,356.7931034,286.1388889
ENSG00000187720,79875,1817.482759,684.0555556
ENSG00000166192,123228,65.4137931,74.38888889
ENSG00000187806,338949,0,0.083333333
ENSG00000166233,25820,2093.241379,2368.583333
ENSG00000215186,55889,0.862068966,0.805555556
ENSG00000140463,585,493.7931034,530
ENSG00000260898,100287559,5.413793103,2.833333333
ENSG00000067141,4756,1228.586207,959.4722222
ENSG00000183324,283677,0.275862069,0.416666667
ENSG00000103855,80381,1672.517241,2033.305556
ENSG00000167139,161514,0,0.027777778
ENSG00000129038,4016,1244.413793,860.3333333
ENSG00000140464,5371,2586.482759,2521.25
ENSG00000167178,57611,26.4137931,20.47222222
ENSG00000129009,3671,1711.344828,474.8055556
ENSG00000140481,80125,3.862068966,11.36111111
ENSG00000179361,10620,370.7931034,434.4166667
ENSG00000179335,1198,1597,1962.944444
ENSG00000140505,1544,1.344827586,74.47222222
ENSG00000103653,1445,2347.068966,1766.472222
ENSG00000140506,79748,0.620689655,1.416666667
ENSG00000213578,594855,0,0
ENSG00000178802,4351,700.8275862,800.4166667
ENSG00000198794,192683,469.6206897,655.8055556
ENSG00000138621,60490,297.5172414,339.5555556
ENSG00000167173,56905,1027.482759,766.8333333
ENSG00000167195,653641,0.206896552,0.388888889
ENSG00000140478,653643,0.103448276,0.138888889
ENSG00000140365,54939,1111.965517,1506.138889
ENSG00000140398,79661,877.6896552,1019.25
ENSG00000173548,257364,1691.896552,1665.444444
ENSG00000182950,161753,39.34482759,10.02777778
ENSG00000140367,92912,1647.689655,1258.083333
ENSG00000167196,26263,536.2413793,835.9166667
ENSG00000169758,123591,18.03448276,10.72222222
ENSG00000159556,64843,24.89655172,69.22222222
ENSG00000117906,5955,1915.965517,3015.222222
ENSG00000140368,9051,461.7241379,205.1388889
ENSG00000140382,10363,940.0344828,981.0555556
ENSG00000183476,646892,1.448275862,1.972222222
ENSG00000166411,3419,1487.793103,1433.388889
ENSG00000140403,55466,2371.827586,3220.444444
ENSG00000166426,1381,8.413793103,7.388888889
ENSG00000136381,3658,1619.689655,1913.055556
ENSG00000188266,123688,87.34482759,99.13888889
ENSG00000041357,5685,3140.896552,4759.055556
ENSG00000169684,1138,76.86206897,246.4722222
ENSG00000185787,10933,6718.137931,5883.916667
ENSG00000235711,390616,1.034482759,0.416666667
ENSG00000166557,23423,2067.517241,3291.222222
ENSG00000169330,23251,37.48275862,180.2222222
ENSG00000086666,54469,1804.103448,2260.833333
ENSG00000103876,2184,461.5862069,749.3055556
ENSG00000172379,9915,275.2413793,270.9722222
ENSG00000136379,58489,1200.137931,1816.611111
ENSG00000103888,57214,347.8275862,482.0555556
ENSG00000140406,59274,1666.241379,1286.916667
ENSG00000156206,161502,10.34482759,10.08333333
ENSG00000172349,3603,1535.413793,323.0277778
ENSG00000188659,283726,35.10344828,39.08333333
ENSG00000197978,440295,64.65517241,72.25
ENSG00000156232,123720,778.1724138,725.7777778
ENSG00000169612,83640,425.1724138,593.0555556
ENSG00000136404,53346,186.5862069,88.05555556
ENSG00000140600,6457,21.51724138,110.7777778
ENSG00000156218,57188,539.1034483,41.25
ENSG00000259511,100505679,5.517241379,3.333333333
ENSG00000184206,643707,72.86206897,81.41666667
ENSG00000176371,54993,172.7586207,382.6666667
ENSG00000166716,9640,1353.689655,1225.111111
ENSG00000136383,57538,506.6206897,223.1111111
ENSG00000156222,9154,3.965517241,5.916666667
ENSG00000073417,5151,1691.172414,1317.777778
ENSG00000170776,11214,5205.827586,3019.083333
ENSG00000181991,64963,675.3793103,845.1666667
ENSG00000181026,64782,769.862069,622.8055556
ENSG00000172183,3669,711.5517241,448.3055556
ENSG00000157766,176,116.3448276,271.5555556
ENSG00000140526,11057,3906.758621,4526.138889
ENSG00000140525,55215,473.2758621,1380.25
ENSG00000140534,90381,46.5862069,233.9444444
ENSG00000140527,56964,8.620689655,16.05555556
ENSG00000188095,145873,9.137931034,32.13888889
ENSG00000140548,374655,882.2758621,893.2222222
ENSG00000185033,10509,4133.310345,9030.583333
ENSG00000183208,390637,89.34482759,102
ENSG00000182768,51335,501.4482759,532.2222222
ENSG00000196391,342132,125.7931034,161.8055556
ENSG00000140575,8826,7916.482759,6687.472222
ENSG00000140577,64784,1819.862069,1109.666667
ENSG00000197299,641,146,344.9166667
ENSG00000140564,5045,3339.310345,2995.916667
ENSG00000182511,2242,1094.206897,664.8888889
ENSG00000196547,4122,1737.275862,1532.444444
ENSG00000140553,55898,2460.827586,2532.944444
ENSG00000166965,91433,421.1034483,679.1666667
ENSG00000185518,9899,49.44827586,203.1666667
ENSG00000176463,28232,1252.62069,831.5277778
ENSG00000140557,8128,3.586206897,13.69444444
ENSG00000183643,145858,0,0.055555556
ENSG00000173575,1106,7696.275862,7163
ENSG00000140563,55784,435.5862069,617.9444444
ENSG00000185551,7026,2904.827586,1787.583333
ENSG00000140450,91947,871.2413793,741.75
ENSG00000140443,3480,2013.413793,1877
ENSG00000182253,23336,14184.2069,409.6388889
ENSG00000168904,123355,371.6206897,338.3333333
ENSG00000068305,4205,2197.413793,1564.611111
ENSG00000183475,140460,393.7241379,486.2222222
ENSG00000184254,220,3888.758621,1129.638889
ENSG00000154237,79705,973.3448276,585.6944444
ENSG00000184140,390648,0.034482759,0
ENSG00000182854,390649,0.034482759,0.027777778
ENSG00000233917,100996331,0,0
ENSG00000140157,81614,1509.896552,1725.944444
ENSG00000170113,123606,424.5517241,597.3888889
ENSG00000254585,54551,0.551724138,0.444444444
ENSG00000182636,4692,963.3448276,320.1944444
ENSG00000114062,7337,3048.517241,3150.416667
ENSG00000206190,57194,265.8275862,125.1666667
ENSG00000166206,2562,84.93103448,171.3333333
ENSG00000104044,4948,7.103448276,66.05555556
ENSG00000128731,8924,1923.068966,2013.972222
ENSG00000261649,728310,0.24137931,1.583333333
ENSG00000104059,23359,69.06896552,205.3611111
ENSG00000185115,56160,657.1034483,673.7222222
ENSG00000104067,7082,2571.034483,2539.916667
ENSG00000166664,89832,20.96551724,10.44444444
ENSG00000166912,54893,993.6551724,850.8055556
ENSG00000134160,4308,1,1.472222222
ENSG00000259772,283710,40.03448276,25.91666667
ENSG00000169918,161725,32.44827586,16.19444444
ENSG00000206127,728047,29.65517241,23.83333333
ENSG00000248905,342184,217.4827586,191.1388889
ENSG00000169857,57099,320.5172414,300.6666667
ENSG00000134153,56851,1126.862069,1180.916667
ENSG00000134152,79768,1075.931034,1509.916667
ENSG00000140199,9990,414.1034483,609.8055556
ENSG00000182117,55505,1387.517241,2000.25
ENSG00000176454,254531,2174.931034,2463.25
ENSG00000175265,23015,3321.172414,4303.5
ENSG00000215252,440270,1854.206897,1856.861111
ENSG00000159248,57369,0.172413793,0.138888889
ENSG00000159251,70,5723.827586,120.3888889
ENSG00000021776,9716,979,1167.277778
ENSG00000198146,54989,1184.62069,1603.666667
ENSG00000134146,89978,217.4827586,256.4722222
ENSG00000134138,4212,1658.758621,703.0555556
ENSG00000172575,10125,412.7586207,165.6111111
ENSG00000150667,161835,31.24137931,38.5
ENSG00000166073,11245,323.4137931,204.4722222
ENSG00000140319,6727,5830.689655,6130.111111
ENSG00000104081,90427,718.7931034,759.8888889
ENSG00000176753,644809,7.206896552,11.33333333
ENSG00000230778,100131244,0.137931034,1.083333333
ENSG00000137841,5330,1364.034483,818.6666667
ENSG00000188549,388115,1274.551724,1553.361111
ENSG00000128891,90416,714,605.4444444
ENSG00000137824,55177,1081.034483,1120.277778
ENSG00000104129,55192,471.0344828,448.5555556
ENSG00000166143,54866,19.48275862,34.55555556
ENSG00000104140,171177,1422.310345,1705.527778
ENSG00000128908,54617,1056.034483,1103.388889
ENSG00000178997,161829,0.620689655,2.416666667
ENSG00000104147,11339,34.93103448,129.6388889
ENSG00000137806,51103,377.3103448,404.6944444
ENSG00000062524,4058,95.72413793,79.63888889
ENSG00000103932,26015,630.4827586,686.6944444
ENSG00000137877,51332,1013.862069,713.6111111
ENSG00000103966,30844,2984.344828,2129.555556
ENSG00000188089,123745,26.06896552,27.66666667
ENSG00000159337,283748,69.37931034,73.25
ENSG00000168907,255189,415.0344828,537.6388889
ENSG00000166887,23339,2134.241379,2023.916667
ENSG00000103978,25963,2865.103448,3177.916667
ENSG00000103994,64397,2852.448276,1658.777778
ENSG00000180979,255252,401.5862069,448.3333333
ENSG00000140326,146059,512.2758621,589.9722222
ENSG00000128881,146057,708.4827586,553.3055556
ENSG00000159459,197131,1124.344828,895.5
ENSG00000166947,2038,4.103448276,4.472222222
ENSG00000104055,9333,32.82758621,32.66666667
ENSG00000159495,116179,0.551724138,0.416666667
ENSG00000168806,9836,267.7241379,254.7222222
ENSG00000140265,146050,637.0689655,887
ENSG00000067369,7158,1173.931034,1691.5
ENSG00000168781,9677,544.3448276,629.4722222
ENSG00000242866,161497,11.17241379,18.27777778
ENSG00000166762,117155,414.9655172,403.4722222
ENSG00000128886,80237,4.75862069,3.444444444
ENSG00000184716,619189,8.75862069,7.694444444
ENSG00000140259,4236,998.137931,1037.75
ENSG00000171877,84978,30.5862069,60.13888889
ENSG00000179523,645212,390.5172414,402.3333333
ENSG00000104133,80208,2148.586207,2186.805556
ENSG00000229474,197135,150.6206897,102.8055556
ENSG00000140279,50506,9005.689655,3613.111111
ENSG00000140254,90527,995.1724138,1085.361111
ENSG00000138606,90525,183.6551724,120.8611111
ENSG00000171766,2628,1174.068966,1151.25
ENSG00000104154,7782,263.7241379,124.8888889
ENSG00000104177,50804,330.6206897,465.0833333
ENSG00000166147,2200,4153.172414,1500.305556
ENSG00000103995,22995,255.6896552,412.0277778
ENSG00000185634,399694,59.10344828,110.6111111
ENSG00000138593,9728,1810.862069,1607.444444
ENSG00000166200,9318,1913.551724,1948.722222
ENSG00000166262,196951,89.93103448,128.9444444
ENSG00000104043,79895,341.3448276,125.9166667
ENSG00000140287,3067,601.7241379,87.97222222
ENSG00000104064,2553,860.3103448,970.3333333
ENSG00000170236,373509,5.827586207,3.694444444
ENSG00000092439,54822,1339.793103,1531.305556
ENSG00000138600,84888,1257.724138,1261.972222
ENSG00000183578,388121,330.7241379,43.94444444
ENSG00000137869,1588,150.8275862,35.27777778
ENSG00000104093,23312,957.2758621,1119.166667
ENSG00000140280,256586,411.2413793,311.1388889
ENSG00000166477,123169,874.862069,1002.083333
ENSG00000137875,10017,40.72413793,71.61111111
ENSG00000069966,10681,1048.37931,830.4722222
ENSG00000128833,55930,926.2413793,808.1666667
ENSG00000197535,4644,1147.655172,743.3055556
ENSG00000128989,10776,3497.586207,3807.444444
ENSG00000047346,56204,1444.413793,1709.333333
ENSG00000169856,3175,1.517241379,9.361111111
ENSG00000166415,256764,366.8965517,2515.305556
ENSG00000137876,51187,2771.413793,2878.527778
ENSG00000069974,5873,1451.37931,843.5833333
ENSG00000260916,9236,474.2413793,297.6111111
ENSG00000256061,161582,12.68965517,23.11111111
ENSG00000171016,26108,263.3103448,88.38888889
ENSG00000166450,283659,93.79310345,123.6111111
ENSG00000069869,4734,564.7931034,630.1111111
ENSG00000181827,64864,617.6206897,1013.083333
ENSG00000138587,55329,134.5172414,204.7777778
ENSG00000137871,54816,1286.344828,1129.611111
ENSG00000128918,8854,503.3448276,287.1666667
ENSG00000137845,102,4237.517241,8800.111111
ENSG00000137776,79811,5357.034483,5502.222222
ENSG00000157483,4643,2240.931034,1543.5
ENSG00000140307,2958,1069.37931,1503.694444
ENSG00000140299,663,2799.689655,2686.833333
ENSG00000182718,302,16220.55172,20626.05556
ENSG00000128915,79664,1132.862069,1296.277778
ENSG00000069667,6095,925.0344828,427.3611111
ENSG00000129003,54832,3029.310345,2468.555556
ENSG00000205502,388125,449.8275862,132
ENSG00000185088,51065,2338.724138,1997.805556
ENSG00000074410,771,2808.103448,4640.5
ENSG00000103657,8925,1926.103448,1612.805556
ENSG00000035664,23604,433.0344828,239.75
ENSG00000166797,84191,944.7241379,1348.833333
ENSG00000166794,5479,9488.172414,11491.22222
ENSG00000169118,53944,554.4827586,688.25
ENSG00000166803,9768,115.1724138,365.6944444
ENSG00000180304,4947,1555.758621,1261.25
ENSG00000166831,348093,916.4482759,74.25
ENSG00000140451,80119,164.4137931,323.9722222
ENSG00000090487,51324,2176.586207,2531.888889
ENSG00000103707,123263,459.1034483,471.5277778
ENSG00000103710,51285,866.8275862,128.8888889
ENSG00000246922,390595,320.5517241,297.8611111
ENSG00000090470,10081,1092.689655,1024.611111
ENSG00000166855,10845,1371.862069,1721.083333
ENSG00000138615,8483,1737.172414,164.1111111
ENSG00000138617,54956,407.3103448,474.5277778
ENSG00000174498,9543,20.37931034,100.8055556
ENSG00000103742,57722,617.9310345,151.3611111
ENSG00000074603,54878,1529.931034,1540.611111
ENSG00000138614,81556,990.5517241,1198.777778
ENSG00000174485,10260,896.0344828,749.3888889
ENSG00000157890,84465,2.586206897,4.972222222
ENSG00000075131,54962,123.6551724,237.0277778
ENSG00000174446,10302,433.9310345,429.2777778
ENSG00000174444,6124,35642.96552,36935.83333
ENSG00000188501,197021,2.689655172,2.333333333
ENSG00000103591,79719,1403.275862,1842.611111
ENSG00000129007,91860,150.2758621,179.9444444
ENSG00000128973,54982,659.3448276,821.8611111
ENSG00000137809,22801,825.7586207,359.1944444
ENSG00000140350,8125,3657,4356.805556
ENSG00000140332,7090,2010.37931,1699.166667
ENSG00000137831,55075,2337.586207,1691.75
ENSG00000166173,55323,574.0344828,368.8333333
ENSG00000129028,56906,101.0344828,122
ENSG00000225362,196993,0.517241379,0.583333333
ENSG00000066933,4649,1561.310345,1038.527778
ENSG00000175318,196996,22.62068966,32.88888889
ENSG00000067225,5315,26727.75862,38852.66667
ENSG00000137817,56965,1621.068966,1771.638889
ENSG00000140488,60677,1.75862069,0.972222222
ENSG00000213614,3073,1244.586207,1195.694444
ENSG00000175202,123346,0.344827586,0.694444444
ENSG00000159322,83440,1913.344828,2009.944444
ENSG00000138622,10021,3.655172414,8
ENSG00000156642,27020,3640.413793,2907.888889
ENSG00000205363,388135,137.5862069,30.83333333
ENSG00000067221,9399,253,242.5
ENSG00000159289,342096,1.517241379,1.527777778
ENSG00000137868,64220,440.0689655,504.5277778
ENSG00000140459,1583,18.5862069,23.02777778
ENSG00000138623,8482,865.8275862,861.0555556
ENSG00000138629,84993,694.3103448,771.4722222
ENSG00000179151,80153,753.7586207,776.6666667
ENSG00000140465,1543,256.4482759,804.5277778
ENSG00000140474,25989,1103.344828,1258.444444
ENSG00000140497,10066,2459.793103,2327.666667
ENSG00000178761,57184,2018.37931,2416
ENSG00000178741,9377,1834.448276,2560.194444
ENSG00000178718,54913,365.4137931,506.0555556
ENSG00000140400,4123,3964,3210.388889
ENSG00000169375,25942,1922.275862,1845.361111
ENSG00000169410,5780,1072.482759,1179.833333
ENSG00000169371,10073,220.3448276,249.6388889
ENSG00000177971,55272,1040.793103,1297.611111
ENSG00000173546,1464,1806.517241,672.2777778
ENSG00000169752,145957,167.5172414,189.9722222
ENSG00000140374,2108,2305.793103,3119.944444
ENSG00000140386,49855,1066.068966,829.9722222
ENSG00000140391,10099,4770.172414,4676.388889
ENSG00000173517,79834,1554.103448,884.4166667
ENSG00000169783,84894,107.7241379,375.3611111
ENSG00000167202,23102,2413.517241,1751.916667
ENSG00000136425,10518,248.1724138,288.3611111
ENSG00000103740,23205,91.4137931,247.8333333
ENSG00000140395,80349,1135.103448,1260.861111
ENSG00000080644,1136,35.48275862,13.36111111
ENSG00000117971,1143,8,14.25
ENSG00000136378,11173,410.1034483,599.9166667
ENSG00000103811,1512,9426,10703.08333
ENSG00000058335,5923,62.89655172,65.02777778
ENSG00000136371,10588,21.03448276,26.69444444
ENSG00000259332,100528021,0.103448276,0.111111111
ENSG00000180953,400410,44.68965517,64.08333333
ENSG00000140379,597,321.7586207,209.4166667
ENSG00000117899,23184,1797.206897,2036.777778
ENSG00000172345,80765,595.3793103,471.5833333
ENSG00000188869,342125,5.172413793,0.861111111
ENSG00000183496,84206,90.62068966,308.25
ENSG00000140598,79631,568.2068966,720.7222222
ENSG00000214575,64506,52.96551724,3.805555556
ENSG00000103723,8120,81,114.8888889
ENSG00000259315,283693,34.68965517,30.80555556
ENSG00000186628,123722,0.931034483,0.888888889
ENSG00000103942,9455,128.3103448,318.5833333
ENSG00000169609,123207,377.2758621,439.3888889
ENSG00000064726,53339,2200.275862,2407.527778
ENSG00000166503,50810,1483.310345,1291.611111
ENSG00000169594,646,23.20689655,188.4722222
ENSG00000177082,84942,933.6896552,1094.611111
ENSG00000197696,4828,214.8965517,527.8333333
ENSG00000140612,23478,3099.862069,3453.444444
ENSG00000183655,64410,235.3448276,237.1944444
ENSG00000140538,4916,529.862069,16.80555556
ENSG00000259494,26589,153.5517241,262.5277778
ENSG00000140543,55070,191.0344828,174.4722222
ENSG00000140511,145864,632.5862069,443.3055556
ENSG00000140545,4240,3417.344828,1502.638889
ENSG00000140522,6017,0.862068966,1.888888889
ENSG00000140521,5428,1734.344828,2019.305556
ENSG00000140519,51458,181.3448276,318.0833333
ENSG00000166813,374654,553.3103448,520.6111111
ENSG00000166819,5346,123.2758621,55.75
ENSG00000166821,8800,486.7931034,532.1111111
ENSG00000166823,55897,76.4137931,260.9444444
ENSG00000166825,290,1049.172414,506.1944444
ENSG00000157823,10239,477.4482759,378.3888889
ENSG00000250021,100526783,0,0
ENSG00000242498,348110,516.7931034,417.9444444
ENSG00000182054,3418,2132.62069,3133.361111
ENSG00000185043,10519,3184.137931,3800.416667
ENSG00000184508,374659,291.6551724,380.6388889
ENSG00000198901,9055,362.2413793,1307.944444
ENSG00000184056,26276,466.4482759,474.4166667
ENSG00000185442,400451,1610.37931,2585.861111
ENSG00000182175,56963,241.5862069,113.8611111
ENSG00000183571,145814,2.655172414,1.5
ENSG00000103852,64927,470.9655172,413.1666667
ENSG00000183060,145748,240.2413793,261.6666667
ENSG00000140470,170691,100.1724138,62.97222222
ENSG00000154227,204219,27.55172414,170.2777778
ENSG00000140471,55180,419.0344828,433.4722222
ENSG00000131873,22856,1969.862069,1111.611111
ENSG00000131871,55829,1542.137931,1555.888889
ENSG00000131876,6627,1210.689655,1563.138889
ENSG00000140479,5046,253.2068966,408.5555556
ENSG00000184277,80213,854.3103448,841.4444444
ENSG00000185418,123283,541.1724138,337.1388889
ENSG00000177693,26682,0,0
ENSG00000161981,79622,363.3448276,563.7777778
ENSG00000103152,4350,1092.206897,1180.5
ENSG00000130656,3050,0.896551724,0.305555556
ENSG00000206177,3042,1.137931034,0.833333333
ENSG00000188536,3040,1550.37931,270.0277778
ENSG00000206172,3039,230.3448276,67.27777778
ENSG00000086506,3049,0.482758621,3.027777778
ENSG00000167930,83986,760.3793103,814.8888889
ENSG00000242173,398,5.344827586,11.41666667
ENSG00000185615,64714,9.068965517,37.52777778
ENSG00000103202,4833,1479.62069,1736.194444
ENSG00000242612,26063,230.1034483,387.7222222
ENSG00000090565,9727,1612.482759,1246.583333
ENSG00000103326,6650,1696.137931,1722.166667
ENSG00000161992,146325,0.379310345,0.388888889
ENSG00000257108,283948,18.17241379,8.5
ENSG00000007541,9091,965.5862069,1075.416667
ENSG00000197562,57799,818.0689655,1037.361111
ENSG00000127578,117166,48.89655172,59.91666667
ENSG00000172366,84331,480.1034483,751.0833333
ENSG00000161996,197335,939.1724138,1541.583333
ENSG00000140983,89941,2575.793103,2790.027778
ENSG00000103269,9028,84.31034483,137.6388889
ENSG00000103266,10273,646.7241379,668
ENSG00000103260,79006,371.3448276,351.5
ENSG00000103254,65990,397.1034483,418.6666667
ENSG00000103253,84264,137.1724138,155.4166667
ENSG00000102854,10232,73.93103448,122.3055556
ENSG00000127586,63922,473,1033.361111
ENSG00000005513,30812,62.79310345,24
ENSG00000162009,6755,28.96551724,28.69444444
ENSG00000196557,8912,2220.896552,465.5555556
ENSG00000172236,7177,2155.310345,277.4444444
ENSG00000095917,23430,160.6896552,19.86111111
ENSG00000103275,7329,3351.931034,3706.138889
ENSG00000007516,8938,369.4827586,620.25
ENSG00000090581,84572,1454.068966,1392.361111
ENSG00000100726,9894,1106.034483,1282.888889
ENSG00000131634,79652,698.6551724,377.0833333
ENSG00000007545,57585,632.1034483,698.8333333
ENSG00000206053,90861,2006.068966,2876
ENSG00000138834,23162,4543.517241,4254
ENSG00000197774,197342,1011.931034,1161.972222
ENSG00000095906,10101,779.5862069,975.5833333
ENSG00000180185,81889,697.0344828,838.4444444
ENSG00000140990,4716,1642.482759,2176
ENSG00000179580,146310,1.137931034,1.611111111
ENSG00000183751,10607,809,903.7777778
ENSG00000127554,2671,494.9655172,544.8333333
ENSG00000127561,9143,32.93103448,37.69444444
ENSG00000183971,283869,11.82758621,34.38888889
ENSG00000065054,9351,1940.068966,896.4444444
ENSG00000103197,7249,2925.068966,2711.666667
ENSG00000167964,25837,91.34482759,90.63888889
ENSG00000131653,84231,2245.931034,2480.722222
ENSG00000167965,64223,717.1034483,929.2777778
ENSG00000167967,1877,931.3793103,1254.166667
ENSG00000167968,1775,23.20689655,67.22222222
ENSG00000162063,899,259.0344828,552.8055556
ENSG00000162062,80178,36.51724138,177.6388889
ENSG00000162068,4917,1.689655172,3.25
ENSG00000162065,57465,261,382.2777778
ENSG00000185883,527,19.37931034,16.69444444
ENSG00000162066,51005,528.7931034,557.25
ENSG00000140992,5170,1095.793103,1133.861111
ENSG00000167977,54442,692.6551724,941.3888889
ENSG00000167978,23524,23365.2069,24016.08333
ENSG00000215148,360226,5.344827586,22.80555556
ENSG00000007038,10942,32.13793103,168.1944444
ENSG00000162078,124220,553.137931,429.4166667
ENSG00000162076,114984,430.6206897,524.1944444
ENSG00000059122,84256,1861.068966,1506.638889
ENSG00000131650,79412,6.448275862,81.52777778
ENSG00000162073,124222,189.7241379,522.2777778
ENSG00000213937,9080,13.72413793,40.80555556
ENSG00000006327,51330,2085.482759,1728.166667
ENSG00000131652,79228,579.5862069,607.0555556
ENSG00000008516,64386,292.9655172,104.0833333
ENSG00000008517,9235,1695.103448,1200.638889
ENSG00000122386,7755,295.2068966,430.1944444
ENSG00000085644,7760,351.2758621,417.3055556
ENSG00000168124,4992,0.034482759,0.472222222
ENSG00000203581,26184,0.034482759,0.138888889
ENSG00000006194,10127,1007.37931,1036.527778
ENSG00000162086,7627,593.0344828,581.3333333
ENSG00000168158,4993,1.206896552,0.333333333
ENSG00000103343,7727,150.3103448,185.8333333
ENSG00000122390,79903,220.5862069,203.75
ENSG00000103351,23059,454.1724138,364.9444444
ENSG00000213918,1773,506.6206897,563.6666667
ENSG00000126603,84662,749.8965517,358.75
ENSG00000168140,114990,1262.517241,292
ENSG00000103423,9093,1264.482759,1625.527778
ENSG00000103415,3163,916.7241379,1176.5
ENSG00000205832,342346,7.862068966,4.166666667
ENSG00000102858,23295,1927.068966,1534.222222
ENSG00000168101,84309,486.2413793,603.1666667
ENSG00000166246,146562,10.10344828,12.25
ENSG00000267795,440335,790.5517241,1162.555556
ENSG00000118900,29855,1588.724138,1530.083333
ENSG00000103184,9717,25.89655172,12.75
ENSG00000033011,56052,515.3793103,577.5833333
ENSG00000078328,54715,28.13793103,92.63888889
ENSG00000067365,79091,338.0689655,505.9722222
ENSG00000183044,18,925.8965517,949.3888889
ENSG00000140650,5373,551.137931,786.4166667
ENSG00000182831,29035,1483.724138,1536.972222
ENSG00000166669,80063,859.137931,1076.222222
ENSG00000103274,4682,742.1034483,808.6111111
ENSG00000179583,4261,1625.448276,791.5
ENSG00000038532,23274,927.8965517,956.9722222
ENSG00000175643,116028,192.4827586,523.75
ENSG00000184602,8303,1243.551724,1074.666667
ENSG00000048462,608,84.82758621,20.41666667
ENSG00000048471,92017,832.2413793,545.25
ENSG00000237515,729993,19.10344828,19.05555556
ENSG00000175595,2072,352.6206897,402.25
ENSG00000186260,57496,850.5517241,871.9444444
ENSG00000207639,574455,0.275862069,0.055555556
ENSG00000103429,51283,1383,1572.666667
ENSG00000224712,642778,2.965517241,6.277777778
ENSG00000103512,23420,1539.034483,2185.277778
ENSG00000183426,9284,380.7586207,383.7222222
ENSG00000179889,23042,3152.034483,4442.833333
ENSG00000156968,255027,111.137931,63.05555556
ENSG00000166780,89927,1011.862069,445.0833333
ENSG00000072864,54820,841.3793103,832.5833333
ENSG00000103222,4363,2272.689655,2788.805556
ENSG00000103226,408050,172.0344828,245.75
ENSG00000170537,79905,950.2758621,1213.166667
ENSG00000167186,10229,654.137931,744.0277778
ENSG00000205730,162073,3072.275862,3231.305556
ENSG00000103528,51760,365.6206897,529.9444444
ENSG00000261210,728276,0.344827586,0.222222222
ENSG00000103534,79838,615.7241379,540.3055556
ENSG00000103540,9738,678.1724138,993.6944444
ENSG00000103544,57020,1236.62069,1021.694444
ENSG00000174628,124152,354.0344828,317.3611111
ENSG00000183549,54988,45.44827586,10.91666667
ENSG00000183747,123876,1.655172414,0.666666667
ENSG00000005187,6296,329.7241379,338.9166667
ENSG00000005189,81691,122.8965517,347.7222222
ENSG00000102897,57149,761.3103448,829.2777778
ENSG00000011638,57146,1638.448276,1878.666667
ENSG00000175311,257629,0.482758621,1.333333333
ENSG00000197006,51108,3073.103448,3948.305556
ENSG00000155719,146183,7.896551724,5.055555556
ENSG00000140740,7385,4273.931034,4580.027778
ENSG00000185716,730094,741.7241379,656.9444444
ENSG00000175267,146177,10.75862069,8.833333333
